"data";"close";"open";"high";"low"
"2060";"2018-11-27";3864,1;4086,5;4207,1;3695,5
"2061";"2018-11-28";3882,7;3863,9;3959,40864054;3684,1
"2062";"2018-11-29";4305;3883,4;4447,6;3882,9
"2063";"2018-11-30";4321,9;4305;4488;4167,2
"2064";"2018-12-01";4039,5;4323,3;4368,8;3950
"2065";"2018-12-02";4241,3;4038,5;4340;3964,5
"2066";"2018-12-03";4173;4241,35765523;4369,8;4113
"2067";"2018-12-04";3901,2;4172,9457484;4189,8;3830,1
"2068";"2018-12-05";3981,9;3903;4135,9;3785,5
"2069";"2018-12-06";3772,9;3982,2;4000,77105811;3750
"2070";"2018-12-07";3531;3771,4;3922,7;3503
"2071";"2018-12-08";3460;3531;3630;3277,6
"2072";"2018-12-09";3506;3460,1;3800,1;3316,1
"2073";"2018-12-10";3642,3;3506;3789;3465,4
"2074";"2018-12-11";3523;3642,1;3709,7;3475,8
"2075";"2018-12-12";3435,2813778;3523,2;3551,5;3381,8
"2076";"2018-12-13";3535,6;3435,2;3617,4;3415
"2077";"2018-12-14";3354,3;3535,7;3547,1;3317
"2078";"2018-12-15";3281,7;3354,3;3395,2;3224
"2079";"2018-12-16";3283,4;3281,7;3324,2;3215,2
"2080";"2018-12-17";3301,5;3282,3;3383;3276,2
"2081";"2018-12-18";3625;3300,1;3744,8;3280
"2082";"2018-12-19";3780,8;3623,9;3799,9;3546,9
"2083";"2018-12-20";3810;3780,7;4043;3756
"2084";"2018-12-21";4214,5;3810;4299;3780,1
"2085";"2018-12-22";3976;4214,5;4300;3902
"2086";"2018-12-23";4135;3976,2;4166;3919,3
"2087";"2018-12-24";4071,7;4135,1;4216;4033
"2088";"2018-12-25";4140,7;4072,6;4384;4069
"2089";"2018-12-26";3909,7;4140,7;4155;3812,1
"2090";"2018-12-27";3930;3909,6;3990;3812,1
"2091";"2018-12-28";3712;3930;3968,8;3686
"2092";"2018-12-29";4036,7;3714,1;4095;3696,3
"2093";"2018-12-30";3894;4036,8;4099,7;3859,3
"2094";"2018-12-31";3977,3;3893,9;4003,8;3838,9
"2095";"2019-01-01";3830,5;3978,5;3986,9;3771
"2096";"2019-01-02";3963,1;3832,6286242;3987;3788,1
"2097";"2019-01-03";4048,8;3963;4083,470676;3917,9
"2098";"2019-01-04";3924,3;4049;4056,64433109;3875,1
"2099";"2019-01-05";3954,9;3923,2;3986;3850,1
"2100";"2019-01-06";3911,9;3954,9;4014,9;3901
"2101";"2019-01-07";4168,4;3911,8;4218;3887,5
"2102";"2019-01-08";4113,9;4169,2;4197;4044,9
"2103";"2019-01-09";4100;4113,9;4215,8;4056
"2104";"2019-01-10";4083,3;4100;4168,9;4010
"2105";"2019-01-11";3712,8;4083,3;4143,3;3687,2
"2106";"2019-01-12";3714,8;3712,8;3777,8;3666,6
"2107";"2019-01-13";3702;3715,4;3734;3666,6
"2108";"2019-01-14";3591;3702;3729;3570
"2109";"2019-01-15";3749,3;3590,9;3799,4;3580
"2110";"2019-01-16";3654,3;3749,3;3780,87473393;3623,1
"2111";"2019-01-17";3673,6;3653,3;3759,89484429;3642,3589356
"2112";"2019-01-18";3722,5;3675,4;3725;3606,2
"2113";"2019-01-19";3675,7;3722,5;3723,9;3652,38836809
"2114";"2019-01-20";3762,3;3675,7;3882;3673,9
"2115";"2019-01-21";3586,1;3762,9;3796,9;3543
"2116";"2019-01-22";3579,4;3586,1;3620,1;3548,3
"2117";"2019-01-23";3639,1;3579,4;3682,14145688;3462
"2118";"2019-01-24";3622,3;3639,1;3677;3591,2
"2119";"2019-01-25";3652,70510422;3621,3;3671,4;3589,45182488
"2120";"2019-01-26";3628,9;3652,8;3663,5;3580
"2121";"2019-01-27";3631,2;3628,9;3750;3622,9
"2122";"2019-01-28";3597,1;3631,2;3645,7;3541
"2123";"2019-01-29";3501,88592973;3597,1;3597,9;3445,3
"2124";"2019-01-30";3477,9;3501,1;3517,5;3422
"2125";"2019-01-31";3529,6;3478;3550;3451,2
"2126";"2019-02-01";3503,8;3529,7;3574,80983774;3482
"2127";"2019-02-02";3534,7705232;3503,8;3559;3460
"2128";"2019-02-03";3564,2;3534,9;3581;3498,75973167
"2129";"2019-02-04";3501,73867085;3564,3;3566,8;3470,1
"2130";"2019-02-05";3490,4687417;3501,73867085;3522,7;3475,3
"2131";"2019-02-06";3513;3490,4687417;3517,5;3475,1
"2132";"2019-02-07";3451,9;3513,20366088;3520,99742772;3405,32458599
"2133";"2019-02-08";3438,4;3451,9;3462,3;3417,1
"2134";"2019-02-09";3724;3438,4;3800;3425,3
"2135";"2019-02-10";3718,3;3724,1;3740;3685,7
"2136";"2019-02-11";3747,7;3718,4;3753,5;3661
"2137";"2019-02-12";3681,08053546;3747,7;3750;3672
"2138";"2019-02-13";3694,2;3681;3728;3645
"2139";"2019-02-14";3666,1;3694,1;3742,39039255;3631
"2140";"2019-02-15";3656,7;3666,05085673;3682,87483504;3640
"2141";"2019-02-16";3670,1;3656,7;3719;3642,8
"2142";"2019-02-17";3676,44566949;3670;3726,7;3664
"2143";"2019-02-18";3735,5;3676,44566949;3790;3655
"2144";"2019-02-19";3978,1;3735,5;4021;3723,6
"2145";"2019-02-20";3989,9;3977,4;4083,5;3936
"2146";"2019-02-21";4055;3989,8;4070;3963
"2147";"2019-02-22";4008,8;4055;4145;3918,5
"2148";"2019-02-23";4058,3;4009,6;4074;3987,5
"2149";"2019-02-24";4212,2;4058,3;4255;4013,8
"2150";"2019-02-25";3831,3;4212,2;4282,4;3812
"2151";"2019-02-26";3921,8;3831,4;3966,5;3830
"2152";"2019-02-27";3896,8;3921,7;3934,1;3862,8
"2153";"2019-02-28";3900,1;3896,8;3934;3761,2
"2154";"2019-03-01";3894;3899,9;3988;3875
"2155";"2019-03-02";3914;3893,1;3949;3893
"2156";"2019-03-03";3913;3913,7;3924;3838,89411809
"2157";"2019-03-04";3885;3913;3925;3855
"2158";"2019-03-05";3800,3;3884,9;3911,1;3767
"2159";"2019-03-06";3951,6;3800,1;3968,7;3786,1
"2160";"2019-03-07";3951,4;3951,6;3986,5;3910,9
"2161";"2019-03-08";3964,4;3951,5;3997,4;3933,32843157
"2162";"2019-03-09";3940,5;3964,4;4021;3850
"2163";"2019-03-10";4017,33129524;3940,5;4046,2;3933,9
"2164";"2019-03-11";4000;4017,2;4017,2;3959,4479162
"2165";"2019-03-12";3949,1;3998,6;4009,2;3920,1
"2166";"2019-03-13";3954,1;3949,3;3979,5;3895,2
"2167";"2019-03-14";3946,2;3954,1;3972,6;3925,1
"2168";"2019-03-15";3948,3;3945,5;4004;3869,3
"2169";"2019-03-16";4003,2;3948,7;4011;3948,4
"2170";"2019-03-17";4088,0382664;4003,2;4166,8;4003,1
"2171";"2019-03-18";4068,9;4088,1;4089,8;4041,1
"2172";"2019-03-19";4073,7;4068,9;4120;4034,02380303
"2173";"2019-03-20";4104,59328854;4073,7;4120;4055,15050072
"2174";"2019-03-21";4127,16189623;4104,5;4136,5;4072,7
"2175";"2019-03-22";4044,8;4127,16189623;4146,9;4004
"2176";"2019-03-23";4045,2;4044,9;4070,6;4034,9
"2177";"2019-03-24";4063,2;4045,14604641;4084;4028,4
"2178";"2019-03-25";4041,4;4063,1;4063,1;4011
"2179";"2019-03-26";3970;4041,4;4049,9;3939
"2180";"2019-03-27";3992,7;3970;3996;3943,8
"2181";"2019-03-28";4102,5;3992,7;4109,9;3979,3
"2182";"2019-03-29";4092,56783507;4102,6;4114,4;4064
"2183";"2019-03-30";4179;4092,56783507;4197,2;4082,3
"2184";"2019-03-31";4165,10362609;4179,1;4210;4112
"2185";"2019-04-01";4167,5;4165,10362609;4182,9;4152,8
"2186";"2019-04-02";4196,80421298;4167,5;4224,6;4124
"2187";"2019-04-03";4922,1;4196,9;5106,9060781;4187,4
"2188";"2019-04-04";4978;4922,2;5335,5;4842,2
"2189";"2019-04-05";4938,9;4977,9;5100;4834,0032346
"2190";"2019-04-06";5083;4939,3;5132,5;4929,5
"2191";"2019-04-07";5091,1;5084;5280;4960,2
"2192";"2019-04-08";5238;5091,1;5321,6;5075
"2193";"2019-04-09";5312,4;5238,9;5373,9;5138,6
"2194";"2019-04-10";5216,3;5312,3425602;5312,4;5170
"2195";"2019-04-11";5310,1;5217,1;5488;5193,5
"2196";"2019-04-12";5059;5310,1;5342,1;4952,4
"2197";"2019-04-13";5114;5062,00687231;5134,9;4934,7
"2198";"2019-04-14";5103,7;5114,1;5163;5070,2
"2199";"2019-04-15";5194,4;5103,8502618;5211,9;5054,8
"2200";"2019-04-16";5042,78720109;5194,3;5218,6;4977
"2201";"2019-04-17";5234,4;5042,7;5256,7;5029,6
"2202";"2019-04-18";5254,5;5234,4;5300;5206,8
"2203";"2019-04-19";5310,86393314;5254,5;5340;5251
"2204";"2019-04-20";5314,1;5310,8;5376;5220
"2205";"2019-04-21";5340,03926547;5314,1;5404,84614183;5283,9
"2206";"2019-04-22";5321,9;5340,06626381;5368;5255
"2207";"2019-04-23";5417,8;5320,3;5459,5;5276,5
"2208";"2019-04-24";5546,1;5417,9;5647,4;5387,5
"2209";"2019-04-25";5479,6;5547;5690;5407,1
"2210";"2019-04-26";5215,6;5479,6;5558;5055
"2211";"2019-04-27";5410,9;5215,6;5525;5172,7
"2212";"2019-04-28";5401,9;5410,8;5458;5351
"2213";"2019-04-29";5486,8;5401,8;5545,7;5401,7
"2214";"2019-04-30";5480,1;5483,3;5518;5365
"2215";"2019-05-01";5599,52273017;5480;5612;5451,5
"2216";"2019-05-02";5629,5;5599,52273017;5655;5577,5
"2217";"2019-05-03";5723,8;5629,6;5784,3;5611,1
"2218";"2019-05-04";6017;5736,6;6150;5702,29694186
"2219";"2019-05-05";6098,1;6019,9;6189,9903581;5863,4
"2220";"2019-05-06";6041,4021233;6098,1649927;6112,3;5956
"2221";"2019-05-07";6027,9;6041,4021233;6102;5901
"2222";"2019-05-08";6100;6028,9;6325;6028,9
"2223";"2019-05-09";6201,5;6103,8;6230;6007,8
"2224";"2019-05-10";6262;6201,8;6344;6153,4575144
"2225";"2019-05-11";6438,7;6262;6522,2;6212,2
"2226";"2019-05-12";7125,1;6438,7;7279;6438,7
"2227";"2019-05-13";6983,4;7125,1;7448;6858
"2228";"2019-05-14";7770,7;6980,2;8050;6879,9649408
"2229";"2019-05-15";7951,9;7770,7;8194,1;7651
"2230";"2019-05-16";8136,6341756;7951,9;8209;7832,45175911
"2231";"2019-05-17";7859,7;8132,5;8352,3;7700,1
"2232";"2019-05-18";7417,9;7860,4;7910;6999,9105737
"2233";"2019-05-19";7260,1;7421,7;7518;7207,6
"2234";"2019-05-20";8188,3;7260;8269,2;7249,34672701
"2235";"2019-05-21";7990,6;8185,10102918;8188;7600,1
"2236";"2019-05-22";7931,71147491;7985,1;8094;7814,8
"2237";"2019-05-23";7620;7931,71147491;8039,9;7500
"2238";"2019-05-24";7871,9;7620;7957,3;7436,4
"2239";"2019-05-25";7990;7876,8;8158,6;7784,5
"2240";"2019-05-26";8055;7990,3;8135,2;7950
"2241";"2019-05-27";8729,87136565;8055;8828;7877,93890221
"2242";"2019-05-28";8806,1;8729,8;8958,3;8650
"2243";"2019-05-29";8738,1;8806,1;8846,9;8517,4
"2244";"2019-05-30";8678;8738,1;8796,5;8455
"2245";"2019-05-31";8270;8679,7;9109;8005
"2246";"2019-06-01";8532,66591125;8269,9;8550;8099,9
"2247";"2019-06-02";8547;8533,11384961;8625,7;8451
"2248";"2019-06-03";8740,1;8546,9;8825;8540
"2249";"2019-06-04";8099,2;8740;8740,1;8032
"2250";"2019-06-05";7692,9;8099,2;8099,2;7501,52785992
"2251";"2019-06-06";7789,3;7692,9;7936,5;7593,9
"2252";"2019-06-07";7824,7;7789,3;7873,5;7455
"2253";"2019-06-08";7999,4;7815,3;8150;7762,9
"2254";"2019-06-09";7924;7999,9;8068;7800,1
"2255";"2019-06-10";7633,3;7924;7963,3;7497,9
"2256";"2019-06-11";8018,8;7633,3;8048,1;7513,2
"2257";"2019-06-12";7905,5;8018,7544992;8049;7711
"2258";"2019-06-13";8174;7905,4;8250;7821
"2259";"2019-06-14";8227,4;8174,1;8333;8026
"2260";"2019-06-15";8689,1;8227,4;8719,9;8161,7
"2261";"2019-06-16";8856;8689,1;8930;8607,2
"2262";"2019-06-17";8985,9;8856;9395,5;8801
"2263";"2019-06-18";9354,3;8985,9;9490;8985,9
"2264";"2019-06-19";9095;9352,5;9376,8;8945
"2265";"2019-06-20";9305,9;9094,4;9340;9062
"2266";"2019-06-21";9557,1;9305,9;9624;9241
"2267";"2019-06-22";10213,03996049;9557,2;10250;9557,2
"2268";"2019-06-23";10744;10223;11232;10080
"2269";"2019-06-24";10913;10744;11369;10572
"2270";"2019-06-25";11069;10909;11136;10560
"2271";"2019-06-26";11737;11069,648093;11780;10802
"2272";"2019-06-27";12876;11737;13764;11684,45046273
"2273";"2019-06-28";11198,92190146;12876;13242;10388
"2274";"2019-06-29";12338;11198;12417;10799
"2275";"2019-06-30";11920;12337;12338;11354
"2276";"2019-07-01";10809;11921;12234;10668
"2277";"2019-07-02";10640;10800;11231;10088
"2278";"2019-07-03";10885;10641;10965;9728,2
"2279";"2019-07-04";11982;10884;12025;10876
"2280";"2019-07-05";11162,485686;11983;12065;11055
"2281";"2019-07-06";11003;11162;11452;10776
"2282";"2019-07-07";11281;10999;11720;10961
"2283";"2019-07-08";11485;11276;11620;11110
"2284";"2019-07-09";12301;11485;12383;11310
"2285";"2019-07-10";12558;12301,52190528;12814,64784556;12102
"2286";"2019-07-11";12093;12564;13174;11529
"2287";"2019-07-12";11340;12093;12093,20135337;10970
"2288";"2019-07-13";11765;11340;11900;11099
"2289";"2019-07-14";11312;11765,10527017;11803;10805
"2290";"2019-07-15";10204;11312;11400;10122
"2291";"2019-07-16";10820,87573461;10199;11058;9880
"2292";"2019-07-17";9423,8;10820;11011;9352
"2293";"2019-07-18";9682,6;9420;9975;9084,7
"2294";"2019-07-19";10622;9686,1;10752;9260,6
"2295";"2019-07-20";10518;10622,0137754;10760;10118
"2296";"2019-07-21";10740;10517,58324013;11098;10370
"2297";"2019-07-22";10569,43491181;10740;10812;10298
"2298";"2019-07-23";10328;10570;10690;10052
"2299";"2019-07-24";9859;10330,88093683;10330,88093683;9820
"2300";"2019-07-25";9768,96811218;9859;9922,55144967;9534,05177698
"2301";"2019-07-26";9890,1;9773;10188;9733,3
"2302";"2019-07-27";9840,3;9889,98495235;9899;9650,2
"2303";"2019-07-28";9469;9840,36745434;10199;9296
"2304";"2019-07-29";9519;9465,6;9628;9101,4
"2305";"2019-07-30";9507;9519;9738,3;9376,7
"2306";"2019-07-31";9588,99676375;9503;9747,76671;9380
"2307";"2019-08-01";10088;9588,9;10120;9575,49379853
"2308";"2019-08-02";10400;10087,98969503;10500;9875
"2309";"2019-08-03";10520;10400;10659;10331
"2310";"2019-08-04";10822;10519;10917;10506
"2311";"2019-08-05";10973;10822;11060;10514
"2312";"2019-08-06";11824;10973;11939;10973
"2313";"2019-08-07";11472;11828;12325;11249
"2314";"2019-08-08";11999;11471,20065;12153;11385
"2315";"2019-08-09";12050;11999;12130;11550
"2316";"2019-08-10";11891;12050;12097;11703
"2317";"2019-08-11";11311,40028487;11891;12011;11208
"2318";"2019-08-12";11565,357744;11311;11615;11129
"2319";"2019-08-13";11404;11575;11585;11260
"2320";"2019-08-14";10904,01068603;11411;11468;10800
"2321";"2019-08-15";10064,558229;10906;10909;9966
"2322";"2019-08-16";10324,265494;10067;10471;9522
"2323";"2019-08-17";10369;10324;10568;9777
"2324";"2019-08-18";10228;10369,00204593;10494,70238424;10004
"2325";"2019-08-19";10332,192078;10231;10533;10086
"2326";"2019-08-20";10938;10328,434234;10964;10280
"2327";"2019-08-21";10792,13576002;10938;10993;10584
"2328";"2019-08-22";10146,95441589;10793;10825;9824
"2329";"2019-08-23";10117;10146;10255;9787
"2330";"2019-08-24";10408;10116;10466;10047
"2331";"2019-08-25";10154;10408;10427;9893,8
"2332";"2019-08-26";10132;10155;10350;9805,8
"2333";"2019-08-27";10377;10133;10675;10133
"2334";"2019-08-28";10184;10377;10395;10021
"2335";"2019-08-29";9727,4;10189;10370;9570
"2336";"2019-08-30";9509,4;9727,6;9729,7;9358,2
"2337";"2019-08-31";9601;9509,5;9725;9380,4
"2338";"2019-09-01";9623,9;9600,7;9715;9471,9
"2339";"2019-09-02";9779,1;9617,8;9868;9555
"2340";"2019-09-03";10388;9779,1;10474;9754,56718098
"2341";"2019-09-04";10641;10388;10766;10291
"2342";"2019-09-05";10590;10641,04817556;10849;10410
"2343";"2019-09-06";10582,92652081;10591;10663;10481,64244548
"2344";"2019-09-07";10305;10579;10933;10208
"2345";"2019-09-08";10489;10311;10582;10306
"2346";"2019-09-09";10415;10490;10599;10241,90944816
"2347";"2019-09-10";10317;10412;10557;10118
"2348";"2019-09-11";10121;10317,363817;10399;9959
"2349";"2019-09-12";10175;10121,75849382;10300;9814
"2350";"2019-09-13";10452;10175;10488;10064
"2351";"2019-09-14";10374;10450;10475;10155
"2352";"2019-09-15";10380;10384;10488;10255
"2353";"2019-09-16";10321;10381;10403;10275
"2354";"2019-09-17";10290;10321,97636977;10404;10091
"2355";"2019-09-18";10214,08319674;10289,49629127;10308;10163
"2356";"2019-09-19";10185;10216;10278;10111
"2357";"2019-09-20";10301;10184,97069252;10487;9655
"2358";"2019-09-21";10197;10300,768691;10340;10104
"2359";"2019-09-22";10013;10197,99421167;10199;9942,9
"2360";"2019-09-23";10055;10012,456212;10105;9880,7
"2361";"2019-09-24";9702,6;10059;10077;9610,3
"2362";"2019-09-25";8538,7;9708,5;9795;8100
"2363";"2019-09-26";8475,3;8536,98431152;8773,6;8262
"2364";"2019-09-27";8105,9;8472;8493,07282992;7796,6
"2365";"2019-09-28";8213,4;8105,9;8309,8;7906,3
"2366";"2019-09-29";8238,2;8213,4;8390;8032,1
"2367";"2019-09-30";8090;8238,2;8260,2;7930
"2368";"2019-10-01";8331,13524644;8090;8385;7733,3
"2369";"2019-10-02";8334,9;8337,34811911;8539,3;8228
"2370";"2019-10-03";8414,8772103;8333,67958178;8420;8193
"2371";"2019-10-04";8261,1;8414,8772103;8440;8084,1
"2372";"2019-10-05";8170;8260,5;8264,9;8032,7
"2373";"2019-10-06";8162,5;8170,1;8210,8;8040
"2374";"2019-10-07";7883;8163,2;8183,23540584;7806,7
"2375";"2019-10-08";8227;7882,6;8366,1;7793,2
"2376";"2019-10-09";8205;8226,9;8362;8132,7
"2377";"2019-10-10";8607,5;8205;8719,2;8146,55980111
"2378";"2019-10-11";8596;8607,4;8683,9;8472
"2379";"2019-10-12";8278,2;8596;8815,3;8253
"2380";"2019-10-13";8319,6;8278,4;8423,7;8270,5
"2381";"2019-10-14";8304,9;8320,3;8477,96534398;8160,4
"2382";"2019-10-15";8369,9648501;8304,9;8428,2;8227,3
"2383";"2019-10-16";8191,1;8369,9648501;8439,7;8100
"2384";"2019-10-17";8016;8191,1;8204,3;7960
"2385";"2019-10-18";8092,3;8016,1;8150,5326571;7949,3
"2386";"2019-10-19";7987,3;8092,3;8135,11397057;7860
"2387";"2019-10-20";7992,9;7989,1;8119,5;7927
"2388";"2019-10-21";8260,7;7993;8337;7921,6
"2389";"2019-10-22";8243,8;8260,7;8371,3;8181,8
"2390";"2019-10-23";8054,3;8243,8806926;8333;8034,9
"2391";"2019-10-24";7493,7;8054;8074,5;7333,4
"2392";"2019-10-25";7453;7493,7;7529;7367,9
"2393";"2019-10-26";8679,1;7453,1;8803,1;7426
"2394";"2019-10-27";9270,9;8678,8;10480;8661,8518214
"2395";"2019-10-28";9571,8;9274,9;9823,86430734;9121,2
"2396";"2019-10-29";9225,7;9573,9;9948,9;9216,8
"2397";"2019-10-30";9445,5;9229,2;9559,80072846;9100
"2398";"2019-10-31";9184,3;9446,9;9446,9;9035
"2399";"2019-11-01";9185,6;9184,4;9467,1;8982,1
"2400";"2019-11-02";9289;9186,6;9333;9085,5577764
"2401";"2019-11-03";9332,1;9288,4;9429,5;9251,50119619
"2402";"2019-11-04";9222,4;9332,2;9400,6;9100
"2403";"2019-11-05";9440;9223;9645;9152
"2404";"2019-11-06";9339,7;9441,2;9504,09548235;9185,1
"2405";"2019-11-07";9352,8;9337,19572;9475;9278
"2406";"2019-11-08";9209,2;9354,9295;9387,1;9051,6
"2407";"2019-11-09";8782,3;9212,5;9252,9;8681
"2408";"2019-11-10";8828,04720425;8782,3;8896;8734,8
"2409";"2019-11-11";9069,7;8828,04720425;9250;8764
"2410";"2019-11-12";8737,71515942;9069,7;9108,5;8616,5
"2411";"2019-11-13";8830;8737,71515942;8910;8602
"2412";"2019-11-14";8801,1;8830;8849,9;8730,3
"2413";"2019-11-15";8655,7;8800,99369654;8817,4;8600
"2414";"2019-11-16";8495,83262528;8655,4;8800;8420,1
"2415";"2019-11-17";8523,5;8495,8;8577;8440,1
"2416";"2019-11-18";8537,3;8523,4;8699,5;8404,4
"2417";"2019-11-19";8219,5;8537;8537;8117
"2418";"2019-11-20";8164,9;8219,5;8245,53052527;8051,7
"2419";"2019-11-21";8126,4;8164,9;8257,8;8081
"2420";"2019-11-22";7671,1;8126,4;8155,9;7500
"2421";"2019-11-23";7317,2;7671,1;7766;6819,2
"2422";"2019-11-24";7352,6;7318,6;7385;7141
"2423";"2019-11-25";6965,3;7352,7;7372;6922
"2424";"2019-11-26";7162,8;6965,2;7414,4;6618
"2425";"2019-11-27";7198,3;7162,8;7386,3;7047,2
"2426";"2019-11-28";7549,3;7198,6;7689;6878,2
"2427";"2019-11-29";7460,8;7547,3;7690;7415
"2428";"2019-11-30";7796,6;7460,7;7933,4;7450
"2429";"2019-12-01";7599,8823169;7796,6;7861,6;7492
"2430";"2019-12-02";7450,1;7599,3;7600,1;7288,6
"2431";"2019-12-03";7350,25736;7450,04707791;7467,3;7206,4
"2432";"2019-12-04";7336,02376319;7350,25736;7454,6;7287
"2433";"2019-12-05";7238,3;7336;7890;7129
"2434";"2019-12-06";7440;7239,4;7530,9;7191
"2435";"2019-12-07";7588,3;7440;7661,8;7350
"2436";"2019-12-08";7543,2;7584,7;7669,8;7516,7
"2437";"2019-12-09";7564,6;7543,1;7620;7433,6
"2438";"2019-12-10";7379,52142186;7564,6;7748,7;7306,2
"2439";"2019-12-11";7254,6;7379,52142186;7434,6;7200
"2440";"2019-12-12";7230,72229344;7254,6;7312;7169
"2441";"2019-12-13";7224;7230,8;7369,0188921;7132,8
"2442";"2019-12-14";7283,2;7224,1;7332;7218,7
"2443";"2019-12-15";7100,8;7283,2;7290,5;7032,6
"2444";"2019-12-16";7152,7;7100,8;7224,8;7043,9
"2445";"2019-12-17";6926,6;7152,7;7196;6900
"2446";"2019-12-18";6667,1;6926,8;6972;6620
"2447";"2019-12-19";7326,2;6667,0681032;7482,2;6477
"2448";"2019-12-20";7181,8;7326,2;7417,1;7079,7
"2449";"2019-12-21";7212,92590776;7181,7701988;7249;7116,8
"2450";"2019-12-22";7166,4;7213;7215,1;7136,5
"2451";"2019-12-23";7535,1;7166,4;7541,4;7159,6
"2452";"2019-12-24";7347,4;7535,9;7715,1;7282,4
"2453";"2019-12-25";7276,9;7347,4;7445;7182,1
"2454";"2019-12-26";7220,1;7276,9;7294,2;7113,2
"2455";"2019-12-27";7232,4;7220,053366;7465;7181,8
"2456";"2019-12-28";7287;7231,6;7300;7113,3
"2457";"2019-12-29";7334,4;7287;7390;7279,2
"2458";"2019-12-30";7413,6;7334,4;7551,6;7311,6
"2459";"2019-12-31";7260,9;7416,1;7421,7;7201,29026477
"2460";"2020-01-01";7208,3;7260,9;7333;7161,3
"2461";"2020-01-02";7212,7;7208,2;7285,1;7185,4
"2462";"2020-01-03";6989,4;7212,395985;7225,8;6963
"2463";"2020-01-04";7371,2;6989,4;7444,9;6909,3
"2464";"2020-01-05";7369,83176114;7371,1;7422;7297,3
"2465";"2020-01-06";7364,6;7370,3;7509,9;7315,8
"2466";"2020-01-07";7757,9;7363,9;7785;7358
"2467";"2020-01-08";8154,1;7759,5;8210,3;7741,9
"2468";"2020-01-09";8036,8;8158,3;8442;7877,6
"2469";"2020-01-10";7817,4514653;8036,8;8036,8;7756
"2470";"2020-01-11";8184,5;7817,4;8185,9;7675,8
"2471";"2020-01-12";8013,7;8180,3;8282,4;7991,8
"2472";"2020-01-13";8174,7;8013,63408437;8174,7;7951,7
"2473";"2020-01-14";8095,8;8174,6670523;8199,7;8053,6
"2474";"2020-01-15";8772,6;8095,8;8829;8095,8
"2475";"2020-01-16";8807,7;8771;8873;8560,1
"2476";"2020-01-17";8720,6;8807,7;8839,9;8579,8
"2477";"2020-01-18";8875,4;8719,54720583;9000;8674,2
"2478";"2020-01-19";8891,6;8875,5;8965;8791,12468089
"2479";"2020-01-20";8698,7;8891,5;9169,5;8450
"2480";"2020-01-21";8638,2;8698,7;8741,1;8519,6
"2481";"2020-01-22";8734,1;8638,2;8787,17417425;8500
"2482";"2020-01-23";8663,9;8734,2;8799,9;8580,5
"2483";"2020-01-24";8403,56851721;8663,8;8670,4;8296
"2484";"2020-01-25";8447,12967307;8403,56851721;8523;8246
"2485";"2020-01-26";8353,7;8447,1;8447,2;8280
"2486";"2020-01-27";8621,5;8353,7;8631,6;8301
"2487";"2020-01-28";8912;8621,6;9001,86207428;8585
"2488";"2020-01-29";9397;8912,0570368;9414;8911,1
"2489";"2020-01-30";9300,3;9393,67551447;9442,3;9242,2
"2490";"2020-01-31";9512,71161782;9305,2;9550;9122,8
"2491";"2020-02-01";9367,4;9512,71161782;9519,9;9220,3
"2492";"2020-02-02";9408;9367,5;9476,4;9318
"2493";"2020-02-03";9352,2;9409,4;9501,3;9165
"2494";"2020-02-04";9309,3;9353;9628,6;9247
"2495";"2020-02-05";9197,4;9309,2;9359,8;9112,5
"2496";"2020-02-06";9612;9197,4;9731,9;9180,2023255
"2497";"2020-02-07";9744,90010004;9612,1;9860;9547
"2498";"2020-02-08";9805,2;9745;9860;9683,9
"2499";"2020-02-09";9877,2;9805,2;9920,8;9657,8
"2500";"2020-02-10";10151;9877,3;10165;9871,1
"2501";"2020-02-11";9851,2;10151,93578445;10187;9701
"2502";"2020-02-12";10247;9851,7;10316;9720
"2503";"2020-02-13";10338;10247;10460;10238
"2504";"2020-02-14";10222;10338;10491;10058
"2505";"2020-02-15";10335;10222,82359378;10373;10101
"2506";"2020-02-16";9900,9;10335;10373;9800
"2507";"2020-02-17";9926,8;9901;10037;9651,3
"2508";"2020-02-18";9708;9925,3;9969,2;9501,5
"2509";"2020-02-19";10184;9712;10275;9625,8
"2510";"2020-02-20";9592,3;10184;10310;9290
"2511";"2020-02-21";9608,1;9590,8;9699,9;9359,7
"2512";"2020-02-22";9692,9;9609,2;9760,3;9566,8
"2513";"2020-02-23";9663;9692,9;9719;9565,1
"2514";"2020-02-24";9985;9663;10001;9660
"2515";"2020-02-25";9674,1;9985;10022;9441,2
"2516";"2020-02-26";9327,5;9674;9691,9;9251,4
"2517";"2020-02-27";8813,2;9327,4;9385,9;8652,7
"2518";"2020-02-28";8825,6;8807,1;8975;8555
"2519";"2020-02-29";8728;8825,66115173;8908,3;8455,09929552
"2520";"2020-03-01";8561,5;8728;8829;8557,3
"2521";"2020-03-02";8556,7;8561,4;8775;8460
"2522";"2020-03-03";8938,4;8556,7;8990,8;8524,62816151
"2523";"2020-03-04";8791,1;8938,6;8940;8686,2
"2524";"2020-03-05";8788,6;8792,3;8877,7;8718,4
"2525";"2020-03-06";9090,8;8788,6;9186,5;8788,6
"2526";"2020-03-07";9180,6;9090;9199,7;9011,3
"2527";"2020-03-08";8919;9180,6;9241,5;8867,4
"2528";"2020-03-09";8073,99728926;8918,9;8919;8043,2
"2529";"2020-03-10";7967,3;8073,9;8215;7700
